Epoch,Step,Precision,Recall,,Precision_AVERAGE,,,Recall_AVERAGE
331,300,0.598130832,0.639999986,,,,,
331,600,0.533980578,0.550000012,,,,,
332,300,0.632911375,0.5,,,,,
332,600,0.707865175,0.629999995,,,,,
333,300,0.711111114,0.639999986,,,,,
333,600,0.683673473,0.670000017,,,,,
334,300,0.62025316,0.49000001,,,,,
334,600,0.722222215,0.649999976,,,,,
335,300,0.68085105,0.639999986,,,,,
335,600,0.627659548,0.589999974,,,,,
336,300,0.694117645,0.589999974,,,,,
336,600,0.644859815,0.689999998,,,,,
337,300,0.710843356,0.589999974,,,,,
337,600,0.710843356,0.589999974,,,,,
338,300,0.701298692,0.540000021,,,,,
338,600,0.649999983,0.779999971,,,,,
339,300,0.642857125,0.629999995,,,,,
339,600,0.772727285,0.680000007,,,,,
340,300,0.757142829,0.529999971,,,,,
340,600,0.659793821,0.639999986,,,,,
341,300,0.708333357,0.680000007,,,,,
341,600,0.68749998,0.769999981,,,,,
342,300,0.672268919,0.800000012,,,,,
342,600,0.708860743,0.560000002,,,,,
343,300,0.620000005,0.620000005,,,,,
343,600,0.666666691,0.540000021,,,,,
344,300,0.779069774,0.670000017,,,,,
344,600,0.731481472,0.790000021,,,,,
345,300,0.60176992,0.680000007,,,,,
345,600,0.620370361,0.670000017,,,,,
346,300,0.582608692,0.670000017,,,,,
346,600,0.717171732,0.709999979,,,,,
347,300,0.74468084,0.699999988,,,,,
347,600,0.614678896,0.670000017,,,,,
348,300,0.694736835,0.660000026,,,,,
348,600,0.639999986,0.639999986,,,,,
349,300,0.731707299,0.600000024,,,,,
349,600,0.68085105,0.639999986,,,,,
350,300,0.676470599,0.689999998,,,,,
350,600,0.730769248,0.569999993,,,,,
351,300,0.743589749,0.579999983,,,,,
351,600,0.717647056,0.610000014,,,,,
352,300,0.696202528,0.550000012,,,,,
352,600,0.736263733,0.670000017,,,,,
353,300,0.722222215,0.649999976,,,,,
353,600,0.636363625,0.629999995,,,,,
354,300,0.711340226,0.689999998,,,,,
354,600,0.677419345,0.629999995,,,,,
355,300,0.645833353,0.620000005,,,,,
355,600,0.692307712,0.629999995,,,,,
356,300,0.776315765,0.589999974,,,,,
356,600,0.697916656,0.670000017,,,,,
357,300,0.720930226,0.620000005,,,,,
357,600,0.692307692,0.540000021,,,,,
358,300,0.60759493,0.479999989,,,,,
358,600,0.686868687,0.680000007,,,,,
359,300,0.607843153,0.620000005,,,,,
359,600,0.666666667,0.639999986,,,,,
360,300,0.67010309,0.649999976,,,,,
360,600,0.702970282,0.709999979,,,,,
361,300,0.606557371,0.74000001,,,,,
361,600,0.670329667,0.610000014,,,,,
362,300,0.761904769,0.639999986,,,,,
362,600,0.630952367,0.529999971,,,,,
363,300,0.606382973,0.569999993,,,,,
363,600,0.726027398,0.529999971,,,,,
364,300,0.682243013,0.730000019,,,,,
364,600,0.67326734,0.680000007,,,,,
365,300,0.691358026,0.560000002,,,,,
365,600,0.681818213,0.600000024,,,,,
366,300,0.677083324,0.649999976,,,,,
366,600,0.663265309,0.649999976,,,,,
367,300,0.68085105,0.639999986,,,,,
367,600,0.690265464,0.779999971,,,,,
368,300,0.67289719,0.720000029,,,,,
368,600,0.644444443,0.579999983,,,,,
369,300,0.700000013,0.629999995,,,,,
369,600,0.663157898,0.629999995,,,,,
370,300,0.660000026,0.660000026,,,,,
370,600,0.670731728,0.550000012,,,,,
371,300,0.698924745,0.649999976,,,,,
371,600,0.593750006,0.569999993,,,,,
372,300,0.71264368,0.620000005,,,,,
372,600,0.708333357,0.680000007,,,,,
373,300,0.673913036,0.620000005,,,,,
373,600,0.636363625,0.629999995,,,,,
374,300,0.648648666,0.720000029,,,,,
374,600,0.709677442,0.660000026,,,,,
375,300,0.769999981,0.769999981,,,,,
375,600,0.616161625,0.610000014,,,,,
376,300,0.690476192,0.579999983,,,,,
376,600,0.676767687,0.670000017,,,,,
377,300,0.699999988,0.699999988,,,,,
377,600,0.75324675,0.579999983,,,,,
378,300,0.688888912,0.620000005,,,,,
378,600,0.797297316,0.589999974,,,,,
379,300,0.677419345,0.629999995,,,,,
379,600,0.700000005,0.769999981,,,,,
380,300,0.702127689,0.660000026,,,,,
380,600,0.654867268,0.74000001,,,,,
381,300,0.636363665,0.49000001,,,,,
381,600,0.659090894,0.579999983,,,,,
382,300,0.71264368,0.620000005,,,,,
382,600,0.687500005,0.550000012,,,,,
383,300,0.639175244,0.620000005,,,,,
383,600,0.666666644,0.579999983,,,,,
384,300,0.719101119,0.639999986,,,,,
384,600,0.79069767,0.680000007,,,,,
385,300,0.746987973,0.620000005,,,,,
385,600,0.702970282,0.709999979,,,,,
386,300,0.663157898,0.629999995,,,,,
386,600,0.616161625,0.610000014,,,,,
387,300,0.758241734,0.689999998,,,,,
387,600,0.696078423,0.709999979,,,,,
388,300,0.633333342,0.569999993,,,,,
388,600,0.750000018,0.629999995,,,,,
389,300,0.756097573,0.620000005,,,,,
389,600,0.663366359,0.670000017,,,,,
390,300,0.592233006,0.610000014,,,,,
390,600,0.670212763,0.629999995,,,,,
391,300,0.634782606,0.730000019,,,,,
391,600,0.766233751,0.589999974,,,,,
392,300,0.636363625,0.629999995,,,,,
392,600,0.673913036,0.620000005,,,,,
393,300,0.58064518,0.540000021,,,,,
393,600,0.689999998,0.689999998,,,,,
394,300,0.650943393,0.689999998,,,,,
394,600,0.659793821,0.639999986,,,,,
395,300,0.700000013,0.629999995,,,,,
395,600,0.674698812,0.560000002,,,,,
396,300,0.699999988,0.699999988,,,,,
396,600,0.67010309,0.649999976,,,,,
397,300,0.724489804,0.709999979,,,,,
397,600,0.670588255,0.569999993,,,,,
398,300,0.636363665,0.49000001,,,,,
398,600,0.598039206,0.610000014,,,,,
399,300,0.695121949,0.569999993,,,,,
399,600,0.708737861,0.730000019,,,,,
400,300,0.659090894,0.579999983,,,,,
400,600,0.704918028,0.430000007,,,,,
401,300,0.652173927,0.600000024,,,,,
401,600,0.679487168,0.529999971,,,,,
402,300,0.763440831,0.709999979,,,,,
402,600,0.644444443,0.579999983,,,,,
403,300,0.638297899,0.600000024,,,,,
403,600,0.727272748,0.560000002,,,,,
404,300,0.705263184,0.670000017,,,,,
404,600,0.648351643,0.589999974,,,,,
405,300,0.692307712,0.629999995,,,,,
405,600,0.651685385,0.579999983,,,,,
406,300,0.727272715,0.639999986,,,,,
406,600,0.749999984,0.689999998,,,,,
407,300,0.690265464,0.779999971,,,,,
407,600,0.691489338,0.649999976,,,,,
408,300,0.736842102,0.699999988,,,,,
408,600,0.676767687,0.670000017,,,,,
409,300,0.744444433,0.670000017,,,,,
409,600,0.744186017,0.639999986,,,,,
410,300,0.747252734,0.680000007,,,,,
410,600,0.655555544,0.589999974,,,,,
411,300,0.701298692,0.540000021,,,,,
411,600,0.65346534,0.660000026,,,,,
412,300,0.732558122,0.629999995,,,,,
412,600,0.691358026,0.560000002,,,,,
413,300,0.634146324,0.519999981,,,,,
413,600,0.74468084,0.699999988,,,,,
414,300,0.716981121,0.75999999,,,,,
414,600,0.602040814,0.589999974,,,,,
415,300,0.647619047,0.680000007,,,,,
415,600,0.727272749,0.720000029,,,,,
416,300,0.756097573,0.620000005,,,,,
416,600,0.724137922,0.629999995,,,,,
417,300,0.71264368,0.620000005,,,,,
417,600,0.724489804,0.709999979,,,,,
418,300,0.750000018,0.629999995,,,,,
418,600,0.666666648,0.699999988,,,,,
419,300,0.774193573,0.720000029,,,,,
419,600,0.681318667,0.620000005,,,,,
420,300,0.740384624,0.769999981,,,,,
420,600,0.697916656,0.670000017,,,,,
421,300,0.784615399,0.50999999,,,,,
421,600,0.633663358,0.639999986,,,,,
422,300,0.71264368,0.620000005,,,,,
422,600,0.677419345,0.629999995,,,,,
423,300,0.659574475,0.620000005,,,,,
423,600,0.706521746,0.649999976,,,,,
424,300,0.691489338,0.649999976,,,,,
424,600,0.737864089,0.75999999,,,,,
425,300,0.69662923,0.620000005,,,,,
425,600,0.685393286,0.610000014,,,,,
426,300,0.663265309,0.649999976,,,,,
426,600,0.767441878,0.660000026,,,,,
427,300,0.704081617,0.689999998,,,,,
427,600,0.717948692,0.560000002,,,,,
428,300,0.693693705,0.769999981,,,,,
428,600,0.689655196,0.600000024,,,,,
429,300,0.708860743,0.560000002,,,,,
429,600,0.618556707,0.600000024,,,,,
430,300,0.738636341,0.649999976,,,,,
430,600,0.673684204,0.639999986,,,,,
431,300,0.655913989,0.610000014,,,,,
431,600,0.712328781,0.519999981,,,,,
432,300,0.656862735,0.670000017,,,,,
432,600,0.652631592,0.620000005,,,,,
433,300,0.726190464,0.610000014,,,,,
433,600,0.741573025,0.660000026,,,,,
434,300,0.752577317,0.730000019,,,,,
434,600,0.711340226,0.689999998,,,,,
435,300,0.720930226,0.620000005,,,,,
435,600,0.741176444,0.629999995,,,,,
436,300,0.738636341,0.649999976,,,,,
436,600,0.643564339,0.649999976,,,,,
437,300,0.723404265,0.680000007,,,,,
437,600,0.697368392,0.529999971,,,,,
438,300,0.666666667,0.74000001,,,,,
438,600,0.770114957,0.670000017,,,,,
439,300,0.655555544,0.589999974,,,,,
439,600,0.744444433,0.670000017,,,,,
440,300,0.666666667,0.639999986,,,,,
440,600,0.666666691,0.540000021,,,,,
441,300,0.786516853,0.699999988,,,,,
441,600,0.707865175,0.629999995,,,,,
442,300,0.725490219,0.74000001,,,,,
442,600,0.682539699,0.860000014,,,,,
443,300,0.768292684,0.629999995,,,,,
443,600,0.746835446,0.589999974,,,,,
444,300,0.773333311,0.579999983,,,,,
444,600,0.732558122,0.629999995,,,,,
445,300,0.683544312,0.540000021,,,,,
445,600,0.702970282,0.709999979,,,,,
446,300,0.730769248,0.569999993,,,,,
446,600,0.676190486,0.709999979,,,,,
447,300,0.745283037,0.790000021,,,,,
447,600,0.693181838,0.610000014,,,,,
448,300,0.726027398,0.529999971,,,,,
448,600,0.630434794,0.579999983,,,,,
449,300,0.679012358,0.550000012,,,,,
449,600,0.701149438,0.610000014,,,,,
450,300,0.734042553,0.689999998,,,,,
450,600,0.767441878,0.660000026,,,,,
451,300,0.653061237,0.639999986,,,,,
451,600,0.677777767,0.610000014,,,,,
452,300,0.738095214,0.620000005,,,,,
452,600,0.645569639,0.50999999,,,,,
453,300,0.75324675,0.579999983,,,,,
453,600,0.710843356,0.589999974,,,,,
454,300,0.778947388,0.74000001,,,,,
454,600,0.672413788,0.779999971,,,,,
455,300,0.714285732,0.699999988,,,,,
455,600,0.726190464,0.610000014,,,,,
456,300,0.755813966,0.649999976,,,,,
456,600,0.731707299,0.600000024,,,,,
457,300,0.752808969,0.670000017,,,,,
457,600,0.826666673,0.620000005,,,,,
458,300,0.659793821,0.639999986,,,,,
458,600,0.734042553,0.689999998,,,,,
459,300,0.68085105,0.639999986,,,,,
459,600,0.716981121,0.75999999,,,,,
460,300,0.69662923,0.620000005,,,,,
460,600,0.682692312,0.709999979,,,,,
461,300,0.75,0.720000029,,,,,
461,600,0.750000018,0.629999995,,,,,
462,300,0.784810111,0.620000005,,,,,
462,600,0.641509439,0.680000007,,,,,
463,300,0.728395027,0.589999974,,,,,
463,600,0.72815536,0.75,,,,,
464,300,0.717171732,0.709999979,,,,,
464,600,0.695652163,0.800000012,,,,,
465,300,0.694117645,0.589999974,,,,,
465,600,0.706521746,0.649999976,,,,,
466,300,0.764705886,0.649999976,,,,,
466,600,0.715909089,0.629999995,,,,,
467,300,0.734939738,0.610000014,,,,,
467,600,0.666666667,0.639999986,,,,,
468,300,0.690721646,0.670000017,,,,,
468,600,0.704347843,0.810000002,,,,,
469,300,0.792207769,0.610000014,,,,,
469,600,0.711111114,0.639999986,,,,,
470,300,0.702127689,0.660000026,,,,,
470,600,0.678571441,0.569999993,,,,,
471,300,0.744444433,0.670000017,,,,,
471,600,0.702127689,0.660000026,,,,,
472,300,0.75999999,0.75999999,,,,,
472,600,0.650485434,0.670000017,,,,,
473,300,0.723404265,0.680000007,,,,,
473,600,0.678160932,0.589999974,,,,,
474,300,0.724489804,0.709999979,,,,,
474,600,0.720930226,0.620000005,,,,,
475,300,0.707865175,0.629999995,,,,,
475,600,0.682926838,0.560000002,,,,,
476,300,0.731958764,0.709999979,,,,,
476,600,0.780487794,0.639999986,,,,,
477,300,0.74747475,0.74000001,,,,,
477,600,0.691358026,0.560000002,,,,,
478,300,0.731707299,0.600000024,,,,,
478,600,0.758241734,0.689999998,,,,,
479,300,0.707547168,0.75,,,,,
479,600,0.758241734,0.689999998,,,,,
480,300,0.719512169,0.589999974,,,,,
480,600,0.686046517,0.589999974,,,,,
481,300,0.70930233,0.610000014,,,,,
481,600,0.651685385,0.579999983,,,,,
482,300,0.773333311,0.579999983,,,,,
482,600,0.707964615,0.800000012,,,,,
483,300,0.709677442,0.660000026,,,,,
483,600,0.770270251,0.569999993,,,,,
484,300,0.722891558,0.600000024,,,,,
484,600,0.722222227,0.519999981,,,,,
485,300,0.700000013,0.629999995,,,,,
485,600,0.717647056,0.610000014,,,,,
486,300,0.714285714,0.649999976,,,,,
486,600,0.768292684,0.629999995,,,,,
487,300,0.758620716,0.660000026,,,,,
487,600,0.739130424,0.50999999,,,,,
488,300,0.717171732,0.709999979,,,,,
488,600,0.702127689,0.660000026,,,,,
489,300,0.690721646,0.670000017,,,,,
489,600,0.795454536,0.699999988,,,,,
490,300,0.715909089,0.629999995,,,,,
490,600,0.663636367,0.730000019,,,,,
491,300,0.71578949,0.680000007,,,,,
491,600,0.752577317,0.730000019,,,,,
492,300,0.717948692,0.560000002,,,,,
492,600,0.784090911,0.689999998,,,,,
493,300,0.780487794,0.639999986,,,,,
493,600,0.663461522,0.689999998,,,,,
494,300,0.784810111,0.620000005,,,,,
494,600,0.776470597,0.660000026,,,,,
495,300,0.729166671,0.699999988,,,,,
495,600,0.731182798,0.680000007,,,,,
496,300,0.72941175,0.620000005,,,,,
496,600,0.657894745,0.5,,,,,
497,300,0.679012358,0.550000012,,,,,
497,600,0.698795175,0.579999983,,,,,
498,300,0.732558122,0.629999995,,,,,
498,600,0.687500005,0.550000012,,,,,
499,300,0.653846147,0.680000007,,,,,
499,600,0.686274511,0.699999988,,,,,
500,300,0.717171732,0.709999979,,,,,
